center,left,right,steering,throttle,brake,speed
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_050.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_050.jpg,0.3018868,0,0,4.29E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_117.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_117.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_117.jpg,0.3018868,0,0,4.24E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_196.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_196.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_196.jpg,0.3018868,0,0,4.37E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_263.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_263.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_263.jpg,0.3018868,0,0,4.23E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_342.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_342.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_342.jpg,0.3018868,0,0,4.22E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_411.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_411.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_411.jpg,0.3018868,0,0,4.30E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_478.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_478.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_478.jpg,0.3018868,0,0,4.25E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_550.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_550.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_550.jpg,0.3018868,0,0,4.25E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_623.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_623.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_623.jpg,0.3018868,0,0,4.28E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_693.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_693.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_693.jpg,0.3018868,0,0,4.22E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_761.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_761.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_761.jpg,0.3018868,0,0,4.27E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_828.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_828.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_828.jpg,0.3018868,0,0,4.32E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_901.jpg,0.3018868,0,0,4.33E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_30_974.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_30_974.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_30_974.jpg,0.3018868,0,0,4.26E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_045.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_045.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_045.jpg,0.3018868,0,0,4.29E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_117.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_117.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_117.jpg,0.3018868,0,0,4.28E-05
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_187.jpg,0.3018868,0.1392124,0,0.04093838
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_254.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_254.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_254.jpg,0.3018868,0.3099725,0,0.1769379
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_322.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_322.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_322.jpg,0.3018868,0.5460391,0,0.6325616
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_394.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_394.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_394.jpg,0.3018868,0.7278335,0,1.079903
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_471.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_471.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_471.jpg,0.3018868,0.9615691,0,1.897136
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_541.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_541.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_541.jpg,0.3018868,0.8572779,0,2.757273
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_612.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_612.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_612.jpg,0.3018868,0.6466658,0,3.265409
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_678.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_678.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_678.jpg,0.3018868,0.4815555,0,3.641335
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_746.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_746.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_746.jpg,0.3018868,0.2444682,0,3.939705
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_816.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_816.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_816.jpg,0.3018868,0.06778646,0,4.010306
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_884.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_884.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_884.jpg,0.3018868,0,0,3.975972
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_31_961.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_31_961.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_31_961.jpg,0.3018868,0,0,3.939998
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_032.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_032.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_032.jpg,0.3018868,0,0,3.913265
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_105.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_105.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_105.jpg,0.3018868,0,0,3.877952
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_181.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_181.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_181.jpg,0.3018868,0,0,3.84301
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_254.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_254.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_254.jpg,0.3018868,0,0,3.817047
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_323.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_323.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_323.jpg,0.3018868,0,0,3.782751
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_391.jpg,0.3018868,0,0,3.757268
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_463.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_463.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_463.jpg,0.3018868,0.1748457,0,3.811689
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_534.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_534.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_534.jpg,0.3018868,0.3522091,0,4.001936
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_613.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_613.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_613.jpg,0.3018868,0.5857379,0,4.450404
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_685.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_685.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_685.jpg,0.3018868,0.8436356,0,5.130926
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_760.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_760.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_760.jpg,0.3018868,0.7605901,0,5.898151
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_831.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_831.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_831.jpg,0.3018868,0.5784595,0,6.326122
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_904.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_904.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_904.jpg,0.3018868,0.3285692,0,6.688434
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_32_970.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_32_970.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_32_970.jpg,0.3018868,0.1620119,0,6.807214
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_041.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_041.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_041.jpg,0.3018868,0,0,6.788251
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_110.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_110.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_110.jpg,0.3018868,0,0,6.746336
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_181.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_181.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_181.jpg,0.3018868,0,0,6.690973
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_252.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_252.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_252.jpg,0.3018868,0,0,6.649844
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_325.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_325.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_325.jpg,0.3018868,0,0,6.595522
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_399.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_399.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_399.jpg,0.3018868,0,0,6.541788
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_468.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_468.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_468.jpg,0.3018868,0,0,6.501868
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_538.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_538.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_538.jpg,0.3018868,0,0,6.462273
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_615.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_615.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_615.jpg,0.3018868,0,0,6.409982
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_686.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_686.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_686.jpg,0.3018868,0,0,6.358401
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_754.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_754.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_754.jpg,0.3018868,0,0,6.320298
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_826.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_826.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_826.jpg,0.3018868,0,0,6.270447
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_893.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_893.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_893.jpg,0.3018868,0,0,6.233426
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_33_966.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_33_966.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_33_966.jpg,0.3018868,0,0,6.184545
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_038.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_038.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_038.jpg,0.3018868,0,0,6.148242
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_112.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_112.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_112.jpg,0.3018868,0,0,6.100309
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_182.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_182.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_182.jpg,0.3018868,0,0,6.052909
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_254.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_254.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_254.jpg,0.3018868,0,0,6.017707
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_322.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_322.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_322.jpg,0.3018868,0,0,5.971227
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_390.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_390.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_390.jpg,0.3018868,0,0,5.936705
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_464.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_464.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_464.jpg,0.3018868,0,0,5.891126
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_538.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_538.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_538.jpg,0.3018868,0,0,5.857273
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_610.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_610.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_610.jpg,0.2641509,0,0,5.813293
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_686.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_686.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_686.jpg,0.1886793,0,0,5.771588
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_759.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_759.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_759.jpg,0.1320755,0,0,5.728856
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_827.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_827.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_827.jpg,0.0754717,0,0,5.696292
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_894.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_894.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_894.jpg,0.03773585,0,0,5.663256
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_34_970.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_34_970.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_34_970.jpg,0.009433962,0,0,5.619329
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_045.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_045.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_045.jpg,0,0,0,5.575772
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_120.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_120.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_120.jpg,0,0,0,5.53268
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_187.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_187.jpg,0,0,0,5.5006
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_264.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_264.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_264.jpg,0,0,0,5.458134
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_331.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_331.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_331.jpg,-0.01886792,0,0,5.42635
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_408.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_408.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_408.jpg,-0.04716982,0,0,5.384037
/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/center_2019_02_20_06_36_35_484.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/left_2019_02_20_06_36_35_484.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Simulator/IMG/right_2019_02_20_06_36_35_484.jpg,-0.05660377,0,0,5.341841
